Palavra,Link,Instituicao
ARABIA-SAUDITA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AR%C3%81BIA-SAUDITA.mp4,UFSC SignBank
ASNAT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASNAT.mp4,UFSC SignBank
ASPECTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPECTO.mp4,UFSC SignBank
ASPIRADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPIRADOR.mp4,UFSC SignBank
ASSALTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSALTAR.mp4,UFSC SignBank
ASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSAR.mp4,UFSC SignBank
ASSEMBLEIA-LEGISLATIVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSEMBLEIA-LEGISLATIVA.mp4,UFSC SignBank
ASSIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSIM.mp4,UFSC SignBank
ASSIMETRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSIMETRIA.mp4,UFSC SignBank
ASSINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSINAR.mp4,UFSC SignBank
ASSISTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSISTIR.mp4,UFSC SignBank
ASSISTIR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSISTIR2.mp4,UFSC SignBank
ASSOAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSOAR.mp4,UFSC SignBank
ASSOCIACAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSOCIA%C3%87%C3%83O.mp4,UFSC SignBank
ASSOCIACAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSOCIA%C3%87%C3%83O2.mp4,UFSC SignBank
ASSOCIACAO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSOCIA%C3%87%C3%83O3.mp4,UFSC SignBank
ASSOPRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSOPRAR.mp4,UFSC SignBank
ASSOPRAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSOPRAR2.mp4,UFSC SignBank
ASSUMIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSUMIR.mp4,UFSC SignBank
ASSUSTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSUSTAR.mp4,UFSC SignBank
ASTRONOMIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASTRONOMIA.mp4,UFSC SignBank
ASTRONOMIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASTRONOMIA2.mp4,UFSC SignBank
ATACAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATACAR.mp4,UFSC SignBank
ATALHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATALHO.mp4,UFSC SignBank
ATENCAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATEN%C3%87%C3%83O.mp4,UFSC SignBank
ATESTADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATESTADO.mp4,UFSC SignBank
ATIVIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATIVIDADE.mp4,UFSC SignBank
ATLETISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATLETISMO.mp4,UFSC SignBank
ATRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATRAIR.mp4,UFSC SignBank
ATRAPALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATRAPALHAR.mp4,UFSC SignBank
ATRASAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATRASAR.mp4,UFSC SignBank
ATRASAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ATRASAR2.mp4,UFSC SignBank
ATE-HOJE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AT%C3%89-HOJE.mp4,UFSC SignBank
ATE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AT%C3%89.mp4,UFSC SignBank
ATONITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AT%C3%94NITO.mp4,UFSC SignBank
AUDIOMETRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUDIOMETRIA.mp4,UFSC SignBank
AUDISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUDISMO.mp4,UFSC SignBank
AUDIENCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUDI%C3%8ANCIA.mp4,UFSC SignBank
AUMENTAR-CONHECIMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUMENTAR-CONHECIMENTO.mp4,UFSC SignBank
AUMENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUMENTAR.mp4,UFSC SignBank
AUSENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUSENTE.mp4,UFSC SignBank
AUSTRALIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUSTR%C3%81LIA.mp4,UFSC SignBank
AUTISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUTISMO.mp4,UFSC SignBank
AUTISMO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUTISMO2.mp4,UFSC SignBank
AUTISMO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUTISMO3.mp4,UFSC SignBank
AUTISMO4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUTISMO4.mp4,UFSC SignBank
AUTO-ESTIMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AUTO-ESTIMA.mp4,UFSC SignBank
AVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVA.mp4,UFSC SignBank
AVALIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVALIAR.mp4,UFSC SignBank
AVANCADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVAN%C3%87ADO.mp4,UFSC SignBank
AVANCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVAN%C3%87AR.mp4,UFSC SignBank
AVAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVA%C3%8D.mp4,UFSC SignBank
AVENIDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVENIDA.mp4,UFSC SignBank
AVISAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVISAR.mp4,UFSC SignBank
AVIAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AVI%C3%83O.mp4,UFSC SignBank
AZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AZAR.mp4,UFSC SignBank
AZERBAIJAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AZERBAIJ%C3%83O.mp4,UFSC SignBank
AZUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AZUL.mp4,UFSC SignBank
AZUL2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AZUL2.mp4,UFSC SignBank
ACAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/A%C3%87AI.mp4,UFSC SignBank
BABA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAB%C3%81.mp4,UFSC SignBank
BACHARELADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BACHARELADO.mp4,UFSC SignBank
BACTERIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BACT%C3%89RIA.mp4,UFSC SignBank
BADMINTON,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BADMINTON.mp4,UFSC SignBank
BAGUNCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAGUN%C3%87A.mp4,UFSC SignBank
BAHAMAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAHAMAS.mp4,UFSC SignBank
BAILARINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAILARINA.mp4,UFSC SignBank
BAIRRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAIRRO.mp4,UFSC SignBank
BAIXAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAIXAR.mp4,UFSC SignBank
BALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALA.mp4,UFSC SignBank
BALANCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALAN%C3%87AR.mp4,UFSC SignBank
BALBUCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALBUCIAR.mp4,UFSC SignBank
BALEIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALEIA.mp4,UFSC SignBank
BALEIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALEIA2.mp4,UFSC SignBank
BALEIA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALEIA3.mp4,UFSC SignBank
BALEIA4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALEIA4.mp4,UFSC SignBank
BALEIA5,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BALEIA5.mp4,UFSC SignBank
BALAO-AEROSTATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAL%C3%83O-AER%C3%93STATO.mp4,UFSC SignBank
BALAO-FESTA-JUNINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAL%C3%83O-FESTA-JUNINA.mp4,UFSC SignBank
BALAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAL%C3%83O.mp4,UFSC SignBank
BANANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANANA.mp4,UFSC SignBank
BANCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANCA.mp4,UFSC SignBank
BANCO-BRASIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANCO-BRASIL.mp4,UFSC SignBank
BANCO-CAIXA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANCO-CAIXA.mp4,UFSC SignBank
BANCO-DADOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANCO-DADOS.mp4,UFSC SignBank
BANCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANCO.mp4,UFSC SignBank
BANDEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANDEIRA.mp4,UFSC SignBank
BANGLADESH,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANGLADESH.mp4,UFSC SignBank
BANHEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANHEIRO.mp4,UFSC SignBank
BANNER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BANNER.mp4,UFSC SignBank
BAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAR.mp4,UFSC SignBank
BAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAR2.mp4,UFSC SignBank
BARALHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARALHO.mp4,UFSC SignBank
BARATA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARATA.mp4,UFSC SignBank
BARATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARATO.mp4,UFSC SignBank
BARBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARBA.mp4,UFSC SignBank
BARBEAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARBEAR.mp4,UFSC SignBank
BARBEAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARBEAR2.mp4,UFSC SignBank
BARCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARCO.mp4,UFSC SignBank
BARREIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARREIRA.mp4,UFSC SignBank
BARRIGA-CHEIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARRIGA-CHEIA.mp4,UFSC SignBank
BARRIGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARRIGA.mp4,UFSC SignBank
BARULHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BARULHO.mp4,UFSC SignBank
BASQUETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BASQUETE.mp4,UFSC SignBank
BATALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATALHAR.mp4,UFSC SignBank
BATATA-PALHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATATA-PALHA.mp4,UFSC SignBank
BATATA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATATA.mp4,UFSC SignBank
BATER-PALMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER-PALMA.mp4,UFSC SignBank
BATER-PAPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER-PAPO.mp4,UFSC SignBank
BATER-PORTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER-PORTA.mp4,UFSC SignBank
BATER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER.mp4,UFSC SignBank
BATISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATISMO.mp4,UFSC SignBank
BATISMO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATISMO2.mp4,UFSC SignBank
BATISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATISTA.mp4,UFSC SignBank
BATISTA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATISTA2.mp4,UFSC SignBank
BATOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATOM.mp4,UFSC SignBank
BAURU-SP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAURU-SP.mp4,UFSC SignBank
BEBER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEBER.mp4,UFSC SignBank
BEBE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEB%C3%8A.mp4,UFSC SignBank
BEGE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEGE.mp4,UFSC SignBank
BEHAVIORISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEHAVIORISMO.mp4,UFSC SignBank
BEIJA-FLOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEIJA-FLOR.mp4,UFSC SignBank
BEIJA-FLOR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEIJA-FLOR2.mp4,UFSC SignBank
BEIJAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEIJAR.mp4,UFSC SignBank
BEIRA-MAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEIRA-MAR.mp4,UFSC SignBank
BELICHE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BELICHE.mp4,UFSC SignBank
BELIZE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BELIZE.mp4,UFSC SignBank
BEM-FEITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM-FEITO.mp4,UFSC SignBank
BEM-FEITO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM-FEITO2.mp4,UFSC SignBank
BEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM.mp4,UFSC SignBank
BEN-10,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEN-10.mp4,UFSC SignBank
BENGALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BENGALA.mp4,UFSC SignBank
BESOURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BESOURO.mp4,UFSC SignBank
BIBLIOTECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIBLIOTECA.mp4,UFSC SignBank
BICICLETA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BICICLETA.mp4,UFSC SignBank
BIGODE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIGODE.mp4,UFSC SignBank
BIGUACU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIGUA%C3%87U.mp4,UFSC SignBank
BILINGUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIL%C3%8DNGUE.mp4,UFSC SignBank
BIMESTRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIMESTRE.mp4,UFSC SignBank
BIMODAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIMODAL.mp4,UFSC SignBank
BIMODALIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIMODALIDADE.mp4,UFSC SignBank
BINOCULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIN%C3%93CULO.mp4,UFSC SignBank
BISCOITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BISCOITO.mp4,UFSC SignBank
BISSEXUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BISSEXUAL.mp4,UFSC SignBank
BISAVOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BIS%C3%81VOS.mp4,UFSC SignBank
BLOQUEAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BLOQUEAR.mp4,UFSC SignBank
BLUETOOTH,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BLUETOOTH.mp4,UFSC SignBank
BLUSA-REGATA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BLUSA-REGATA.mp4,UFSC SignBank
BMW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BMW.mp4,UFSC SignBank
BOATE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOATE.mp4,UFSC SignBank
BOATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOATO.mp4,UFSC SignBank
BOBAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOBAGEM.mp4,UFSC SignBank
BOBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOBO.mp4,UFSC SignBank
BOBO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOBO2.mp4,UFSC SignBank
BOCEJAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOCEJAR.mp4,UFSC SignBank
BOCHECHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOCHECHA.mp4,UFSC SignBank
BODE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BODE.mp4,UFSC SignBank
BOI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOI.mp4,UFSC SignBank
BOIA-ANELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-ANELAR.mp4,UFSC SignBank
BOIA-CINCO-DEDOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-CINCO-DEDOS.mp4,UFSC SignBank
BOIA-DOIS-DEDOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-DOIS-DEDOS.mp4,UFSC SignBank
BOIA-INDICADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-INDICADOR.mp4,UFSC SignBank
BOIA-MEDIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-M%C3%89DIO.mp4,UFSC SignBank
BOIA-MINIMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-M%C3%8DNIMO.mp4,UFSC SignBank
BOIA-POLEGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-POLEGAR.mp4,UFSC SignBank
BOIA-QUATRO-DEDOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-QUATRO-DEDOS.mp4,UFSC SignBank
BOIA-TRES-DEDOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOIA-TR%C3%8AS-DEDOS.mp4,UFSC SignBank
BOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOLA.mp4,UFSC SignBank
BOLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOLO.mp4,UFSC SignBank
BOLSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOLSA.mp4,UFSC SignBank
BOLIVIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOL%C3%8DVIA.mp4,UFSC SignBank
BOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOM.mp4,UFSC SignBank
BOMBEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOMBEIRO.mp4,UFSC SignBank
BOMBOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOMBOM.mp4,UFSC SignBank
BONDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BONDADE.mp4,UFSC SignBank
BONECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BONECA.mp4,UFSC SignBank
BONITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BONITO.mp4,UFSC SignBank
BONE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BON%C3%89.mp4,UFSC SignBank
BORBOLETA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BORBOLETA.mp4,UFSC SignBank
BORRACHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BORRACHA.mp4,UFSC SignBank
BOTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTA.mp4,UFSC SignBank
BOTAFOGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTAFOGO.mp4,UFSC SignBank
BOTSWANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTSWANA.mp4,UFSC SignBank
BOXE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOXE.mp4,UFSC SignBank
BRADESCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRADESCO.mp4,UFSC SignBank
BRADESCO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRADESCO2.mp4,UFSC SignBank
BRAILLE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRAILLE.mp4,UFSC SignBank
BRANCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO.mp4,UFSC SignBank
BRANCO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO2.mp4,UFSC SignBank
BRANCO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO3.mp4,UFSC SignBank
BRASIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRASIL.mp4,UFSC SignBank
BRASILIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRAS%C3%8DLIA.mp4,UFSC SignBank
BRACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRA%C3%87O.mp4,UFSC SignBank
BRIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRIGAR.mp4,UFSC SignBank
BRILHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRILHAR.mp4,UFSC SignBank
BRINCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRINCAR.mp4,UFSC SignBank
BRINCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRINCO.mp4,UFSC SignBank
BROCOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS.mp4,UFSC SignBank
BROCOLIS2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS2.mp4,UFSC SignBank
BROCOLIS3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS3.mp4,UFSC SignBank
BULGARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BULG%C3%81RIA.mp4,UFSC SignBank
BULLYING,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BULLYING.mp4,UFSC SignBank
BUNDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BUNDA.mp4,UFSC SignBank
BUNDA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BUNDA2.mp4,UFSC SignBank
BURACO-NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURACO-NEGRO.mp4,UFSC SignBank
BURQUINA-FASO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURQUINA-FASO.mp4,UFSC SignBank
BURRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURRO.mp4,UFSC SignBank
BURUNDI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURUNDI.mp4,UFSC SignBank
BASICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%81SICO.mp4,UFSC SignBank
BELGICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%89LGICA.mp4,UFSC SignBank
BIBLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%8DBLIA.mp4,UFSC SignBank
BOSNIA-HERZEGOVINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%93SNIA-HERZEGOVINA.mp4,UFSC SignBank
BUSSOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%9ASSOLA.mp4,UFSC SignBank
CABELO-COMPRIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-COMPRIDO.mp4,UFSC SignBank
CABELO-CURTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-CURTO.mp4,UFSC SignBank
CABELO-ENROLADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-ENROLADO.mp4,UFSC SignBank
CABELO-ONDULADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-ONDULADO.mp4,UFSC SignBank
CABELO-PRANCHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-PRANCHA.mp4,UFSC SignBank
CABELO-PRANCHA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-PRANCHA2.mp4,UFSC SignBank
